time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.739999999999987,-19.7933875414,-21.6306069948,16.5816782466,5.31600828106,0.806839609167,0.0,-12.1602898119,-13.4577270535,-8.46186013995,-0.32468462618,0.220254422229,0.0,460.00495584989505,461.15582861363276,459.68069163714625,459.1523379344223
4.799999999999986,-20.531468644,-22.4490059674,16.0531393204,5.29737375806,0.819623201287,0.0,-12.439507691,-13.8212386539,-9.16231660787,-0.291560169077,0.19209739565,0.0,495.5989597227149,493.5628297742831,493.4950151664099,495.84607068961617
4.859999999999984,-21.2835763494,-23.2873696295,15.4802146484,5.27992674465,0.831735609937,0.0,-12.6287029345,-14.1242094165,-9.94082033928,-0.289277556973,0.216454329821,0.0,465.2196990206676,467.1613930390275,465.6742875795924,465.77127271325935
4.919999999999983,-22.0460595944,-24.1434886557,14.8591420206,5.26252580292,0.845197547148,0.0,-12.7854824689,-14.4133428485,-10.7674267959,-0.291530523233,0.236734987085,0.0,457.3848948609821,459.04605228507245,458.5515879249643,458.2898168994907
4.979999999999982,-22.8173644801,-25.0168700183,14.187177945,5.24634996805,0.859448398602,0.0,-12.9228402894,-14.699879656,-11.6375107828,-0.244352945018,0.239025773988,0.0,456.3157830983442,456.55338633135136,453.08976057808286,456.7947369542705
5.0399999999999805,-23.5964408098,-25.9074964192,13.4616923544,5.23129757253,0.873632754307,0.0,-13.0447531869,-14.9886247269,-12.5518252923,-0.268899785608,0.230583660668,0.0,453.69888689896203,453.0745568247569,455.85611396483256,453.8263500019802
5.099999999999979,-24.379768252,-26.8136665646,12.6788749306,5.21505805004,0.887573986861,0.0,-13.0653446618,-15.2188815125,-13.5484484078,-0.274422116,0.235671827267,0.0,415.43921469572547,415.9432617717881,416.2980502884373,415.73458681931174
5.159999999999978,-25.1670855893,-27.7361096806,11.8360598427,5.19922537976,0.901607143254,0.0,-13.1766096899,-15.5302178008,-14.5531657789,-0.248449999499,0.230059096827,0.0,456.6361576512368,456.240771778747,455.4249745240551,457.43007352167524
5.219999999999977,-25.9599653561,-28.6769569813,10.9310748826,5.18396532563,0.915875868716,0.0,-13.2511624841,-15.8329711711,-15.6212642541,-0.269908719324,0.249983172725,0.0,445.80286668047364,447.48467440623205,447.7827057661541,445.96686571411203
5.279999999999975,-26.7551194087,-29.6350197543,9.95962447049,5.16765551748,0.931187716274,0.0,-13.2529052564,-16.1046517403,-16.7691241493,-0.275969645587,0.263974373658,0.0,419.7996328575153,421.08205387697427,422.4842598582776,421.88188547929656
5.339999999999974,-27.5504754566,-30.610048085,8.91757264515,5.1508660738,0.947337556963,0.0,-13.2576555335,-16.3984558358,-17.9757308438,-0.288906852368,0.277904720534,0.0,424.2403586374168,425.51216257523663,427.22636586732716,426.03765430362296
5.399999999999973,-28.3508022418,-31.6063576185,7.80255637686,5.13309229629,0.963679166509,0.0,-13.4165543036,-16.812370653,-19.203506151,-0.317766474663,0.258000288942,0.0,489.08652672366634,487.6679392231684,489.6586789910774,487.4233340651354
5.4599999999999715,-29.1532784817,-32.6233733922,6.60948146751,5.11396363245,0.979043578131,0.0,-13.3318056598,-17.0907667427,-20.5774638522,-0.320980404774,0.251920925197,0.0,403.25835686275076,402.7816039858581,402.3827257310867,401.97563243375856
5.51999999999997,-29.9544853712,-33.6600805107,5.33250470181,5.09471707391,0.994113918125,0.0,-13.372608911,-17.4674928737,-22.0025764455,-0.320371332731,0.249634872621,0.0,455.1228936213057,455.00141577557173,455.4117895233893,455.35794557239626
5.579999999999969,-30.7604141329,-34.7213407664,3.96770347849,5.07529163365,1.00904661207,0.0,-13.4881380754,-17.9084465335,-23.5071411158,-0.331549851344,0.247323709755,0.0,488.27291489303843,488.1563262807686,488.4959163530354,487.56361375547874
5.639999999999968,-31.5673896343,-35.8061521299,2.50804981992,5.05567269443,1.02386817141,0.0,-13.409753045,-18.2542363932,-25.1652884555,-0.319151648146,0.24642508491,0.0,425.1288156156492,425.1159051263162,424.97043839580544,425.91779583817765
5.699999999999966,-32.3732862603,-36.9144052124,0.946017794453,5.03653572509,1.03921088963,0.0,-13.4506943644,-18.6888296052,-26.9228167072,-0.318549297908,0.26972711655,0.0,472.11955470206937,473.9760044157803,472.45420961223715,472.4032253120875
5.759999999999965,-33.1772974845,-38.0469032443,0.0,5.0176096108,1.05535671043,0.0,-13.3487482087,-19.0637826092,-28.849638469,-0.309853128743,0.267809105655,0.0,426.47188859612277,426.3843391511229,426.7348218016296,427.37095737696296
